date_time,Monican01 Buoy model,date_time,Monican02 Buoy model
2014-11-8 19:0,4.92999982834,2014-11-8 19:0,4.59999990463
2014-11-8 20:0,5.03999996185,2014-11-8 20:0,4.69999980927
2014-11-8 21:0,5.15999984741,2014-11-8 21:0,4.80999994278
2014-11-8 22:0,5.27999973297,2014-11-8 22:0,4.92000007629
2014-11-8 23:0,5.40000009537,2014-11-8 23:0,5.01999998093
2014-11-9 0:0,5.56999969482,2014-11-9 0:0,5.17000007629
2014-11-9 1:0,5.6299996376,2014-11-9 1:0,5.23000001907
2014-11-9 2:0,5.67000007629,2014-11-9 2:0,5.26999998093
2014-11-9 3:0,5.69999980927,2014-11-9 3:0,5.30999994278
2014-11-9 4:0,5.71999979019,2014-11-9 4:0,5.33999967575
2014-11-9 5:0,5.73000001907,2014-11-9 5:0,5.34999990463
2014-11-9 6:0,5.71999979019,2014-11-9 6:0,5.34999990463
2014-11-9 7:0,5.69999980927,2014-11-9 7:0,5.31999969482
2014-11-9 8:0,5.65999984741,2014-11-9 8:0,5.26999998093
2014-11-9 9:0,5.60999965668,2014-11-9 9:0,5.21000003815
2014-11-9 10:0,5.53999996185,2014-11-9 10:0,5.15000009537
2014-11-9 11:0,5.46999979019,2014-11-9 11:0,5.06999969482
2014-11-9 12:0,5.38999986649,2014-11-9 12:0,5
2014-11-9 13:0,5.30999994278,2014-11-9 13:0,4.92999982834
2014-11-9 14:0,5.23000001907,2014-11-9 14:0,4.86999988556
2014-11-9 15:0,5.15999984741,2014-11-9 15:0,4.7999997139
2014-11-9 16:0,5.08999967575,2014-11-9 16:0,4.75
2014-11-9 17:0,5.01999998093,2014-11-9 17:0,4.69000005722
2014-11-9 18:0,4.94999980927,2014-11-9 18:0,4.63000011444
2014-11-9 19:0,4.88000011444,2014-11-9 19:0,4.56999969482
2014-11-9 20:0,4.7999997139,2014-11-9 20:0,4.5
2014-11-9 21:0,4.71999979019,2014-11-9 21:0,4.42999982834
2014-11-9 22:0,4.63000011444,2014-11-9 22:0,4.34999990463
2014-11-9 23:0,4.5499997139,2014-11-9 23:0,4.26999998093
2014-11-10 0:0,4.46000003815,2014-11-10 0:0,4.19000005722
2014-11-10 1:0,4.38000011444,2014-11-10 1:0,4.11000013351
2014-11-10 2:0,4.28999996185,2014-11-10 2:0,4.02999973297
2014-11-10 3:0,4.21000003815,2014-11-10 3:0,3.94999980927
2014-11-10 4:0,4.13000011444,2014-11-10 4:0,3.87999987602
2014-11-10 5:0,4.05999994278,2014-11-10 5:0,3.80999994278
2014-11-10 6:0,4,2014-11-10 6:0,3.75
2014-11-10 7:0,3.92999982834,2014-11-10 7:0,3.6899998188
2014-11-10 8:0,3.84999990463,2014-11-10 8:0,3.62999987602
2014-11-10 9:0,3.75999999046,2014-11-10 9:0,3.54999995232
2014-11-10 10:0,3.65999984741,2014-11-10 10:0,3.46000003815
2014-11-10 11:0,3.55999994278,2014-11-10 11:0,3.3599998951
2014-11-10 12:0,3.46000003815,2014-11-10 12:0,3.24000000954
2014-11-10 13:0,3.38999986649,2014-11-10 13:0,3.11999988556
2014-11-10 14:0,3.33999991417,2014-11-10 14:0,3.00999999046
2014-11-10 15:0,3.33999991417,2014-11-10 15:0,2.92999982834
2014-11-10 16:0,3.37999987602,2014-11-10 16:0,2.90999984741
2014-11-10 17:0,3.46000003815,2014-11-10 17:0,2.96000003815
2014-11-10 18:0,3.51999998093,2014-11-10 18:0,3.05999994278
2014-11-10 19:0,3.53999996185,2014-11-10 19:0,3.14999985695
2014-11-10 20:0,3.52999997139,2014-11-10 20:0,3.21000003815
2014-11-10 21:0,3.50999999046,2014-11-10 21:0,3.22000002861
2014-11-10 22:0,3.48000001907,2014-11-10 22:0,3.22000002861
2014-11-10 23:0,3.46000003815,2014-11-10 23:0,3.21000003815
2014-11-11 0:0,3.4399998188,2014-11-11 0:0,3.19999980927
2014-11-11 1:0,3.4399998188,2014-11-11 1:0,3.19999980927
2014-11-11 2:0,3.42999982834,2014-11-11 2:0,3.19999980927
2014-11-11 3:0,3.44999980927,2014-11-11 3:0,3.21000003815
2014-11-11 4:0,3.48000001907,2014-11-11 4:0,3.23000001907
2014-11-11 5:0,3.52999997139,2014-11-11 5:0,3.27999997139
2014-11-11 6:0,3.61999988556,2014-11-11 6:0,3.36999988556
2014-11-11 7:0,3.73000001907,2014-11-11 7:0,3.50999999046
2014-11-11 8:0,3.8599998951,2014-11-11 8:0,3.65999984741
2014-11-11 9:0,4.02999973297,2014-11-11 9:0,3.80999994278
2014-11-11 10:0,4.21999979019,2014-11-11 10:0,3.95999979973
2014-11-11 11:0,4.40999984741,2014-11-11 11:0,4.11999988556
2014-11-11 12:0,4.56999969482,2014-11-11 12:0,4.25
2014-11-11 13:0,4.71000003815,2014-11-11 13:0,4.36000013351
2014-11-11 14:0,4.85999965668,2014-11-11 14:0,4.46000003815
2014-11-11 15:0,5.01999998093,2014-11-11 15:0,4.57999992371
2014-11-11 16:0,5.21000003815,2014-11-11 16:0,4.73999977112
2014-11-11 17:0,5.44000005722,2014-11-11 17:0,4.94000005722
2014-11-11 18:0,5.71000003815,2014-11-11 18:0,5.17999982834
2014-11-11 19:0,6,2014-11-11 19:0,5.44999980927
2014-11-11 20:0,6.25999975204,2014-11-11 20:0,5.71000003815
2014-11-11 21:0,6.46999979019,2014-11-11 21:0,5.92999982834
2014-11-11 22:0,6.59999990463,2014-11-11 22:0,6.07999992371
2014-11-11 23:0,6.69000005722,2014-11-11 23:0,6.17999982834
2014-11-12 0:0,6.73999977112,2014-11-12 0:0,6.23999977112
2014-11-12 1:0,6.75999975204,2014-11-12 1:0,6.27999973297
2014-11-12 2:0,6.76999998093,2014-11-12 2:0,6.28999996185
2014-11-12 3:0,6.75,2014-11-12 3:0,6.28999996185
2014-11-12 4:0,6.71000003815,2014-11-12 4:0,6.26999998093
2014-11-12 5:0,6.64999961853,2014-11-12 5:0,6.23000001907
2014-11-12 6:0,6.57999992371,2014-11-12 6:0,6.17000007629
2014-11-12 7:0,6.5,2014-11-12 7:0,6.09999990463
2014-11-12 8:0,6.39999961853,2014-11-12 8:0,6.00999975204
2014-11-12 9:0,6.28999996185,2014-11-12 9:0,5.92000007629
2014-11-12 10:0,6.17000007629,2014-11-12 10:0,5.80999994278
2014-11-12 11:0,6.0499997139,2014-11-12 11:0,5.69999980927
2014-11-12 12:0,5.92000007629,2014-11-12 12:0,5.58999967575
2014-11-12 13:0,5.77999973297,2014-11-12 13:0,5.46000003815
2014-11-12 14:0,5.63999986649,2014-11-12 14:0,5.33999967575
2014-11-12 15:0,5.5,2014-11-12 15:0,5.21000003815
2014-11-12 16:0,5.36999988556,2014-11-12 16:0,5.07999992371
2014-11-12 17:0,5.23999977112,2014-11-12 17:0,4.96000003815
2014-11-12 18:0,5.11999988556,2014-11-12 18:0,4.83999967575
2014-11-12 19:0,5,2014-11-12 19:0,4.71999979019
2014-11-12 20:0,4.88000011444,2014-11-12 20:0,4.61000013351
2014-11-12 21:0,4.76999998093,2014-11-12 21:0,4.48999977112
2014-11-12 22:0,4.65000009537,2014-11-12 22:0,4.36999988556
2014-11-12 23:0,4.53999996185,2014-11-12 23:0,4.23999977112
2014-11-13 0:0,4.42000007629,2014-11-13 0:0,4.11000013351
2014-11-13 1:0,4.32999992371,2014-11-13 1:0,4
2014-11-13 2:0,4.25,2014-11-13 2:0,3.89999985695
2014-11-13 3:0,4.17999982834,2014-11-13 3:0,3.81999993324
2014-11-13 4:0,4.13000011444,2014-11-13 4:0,3.75
2014-11-13 5:0,4.11999988556,2014-11-13 5:0,3.72000002861
2014-11-13 6:0,4.13999986649,2014-11-13 6:0,3.74000000954
2014-11-13 7:0,4.19999980927,2014-11-13 7:0,3.78999996185
2014-11-13 8:0,4.25999975204,2014-11-13 8:0,3.87999987602
2014-11-13 9:0,4.2999997139,2014-11-13 9:0,3.94999980927
2014-11-13 10:0,4.28999996185,2014-11-13 10:0,3.99000000954
2014-11-13 11:0,4.26999998093,2014-11-13 11:0,4
2014-11-13 12:0,4.23000001907,2014-11-13 12:0,3.98000001907
2014-11-13 13:0,4.17000007629,2014-11-13 13:0,3.9399998188
2014-11-13 14:0,4.08999967575,2014-11-13 14:0,3.87999987602
2014-11-13 15:0,4,2014-11-13 15:0,3.80999994278
2014-11-13 16:0,3.88999986649,2014-11-13 16:0,3.72000002861
2014-11-13 17:0,3.78999996185,2014-11-13 17:0,3.61999988556
2014-11-13 18:0,3.69999980927,2014-11-13 18:0,3.50999999046
2014-11-13 19:0,3.63999986649,2014-11-13 19:0,3.41999983788
2014-11-13 20:0,3.6099998951,2014-11-13 20:0,3.34999990463
2014-11-13 21:0,3.64999985695,2014-11-13 21:0,3.33999991417
2014-11-13 22:0,3.77999997139,2014-11-13 22:0,3.41999983788
2014-11-13 23:0,4.00999975204,2014-11-13 23:0,3.59999990463
2014-11-14 0:0,4.32999992371,2014-11-14 0:0,3.88999986649
2014-11-14 1:0,4.65000009537,2014-11-14 1:0,4.21999979019
2014-11-14 2:0,4.90000009537,2014-11-14 2:0,4.5
2014-11-14 3:0,5.08999967575,2014-11-14 3:0,4.69999980927
2014-11-14 4:0,5.21000003815,2014-11-14 4:0,4.83999967575
2014-11-14 5:0,5.2999997139,2014-11-14 5:0,4.94000005722
2014-11-14 6:0,5.35999965668,2014-11-14 6:0,5
2014-11-14 7:0,5.40000009537,2014-11-14 7:0,5.03999996185
2014-11-14 8:0,5.42999982834,2014-11-14 8:0,5.06999969482
2014-11-14 9:0,5.46999979019,2014-11-14 9:0,5.09999990463
2014-11-14 10:0,5.50999975204,2014-11-14 10:0,5.13000011444
2014-11-14 11:0,5.56999969482,2014-11-14 11:0,5.17000007629
2014-11-14 12:0,5.61999988556,2014-11-14 12:0,5.21999979019
2014-11-14 13:0,5.67999982834,2014-11-14 13:0,5.26999998093
2014-11-14 14:0,5.75,2014-11-14 14:0,5.33999967575
2014-11-14 15:0,5.82999992371,2014-11-14 15:0,5.42000007629
2014-11-14 16:0,5.92000007629,2014-11-14 16:0,5.50999975204
2014-11-14 17:0,6.01999998093,2014-11-14 17:0,5.59999990463
2014-11-14 18:0,6.10999965668,2014-11-14 18:0,5.69999980927
2014-11-14 19:0,6.21000003815,2014-11-14 19:0,5.7999997139
2014-11-14 20:0,6.30999994278,2014-11-14 20:0,5.90000009537
2014-11-14 21:0,6.39999961853,2014-11-14 21:0,5.98999977112
2014-11-14 22:0,6.48000001907,2014-11-14 22:0,6.06999969482
2014-11-14 23:0,6.53999996185,2014-11-14 23:0,6.11999988556
2014-11-15 0:0,6.55999994278,2014-11-15 0:0,6.15999984741
2014-11-15 1:0,6.5499997139,2014-11-15 1:0,6.17000007629
2014-11-15 2:0,6.50999975204,2014-11-15 2:0,6.15999984741
2014-11-15 3:0,6.44000005722,2014-11-15 3:0,6.10999965668
2014-11-15 4:0,6.35999965668,2014-11-15 4:0,6.0499997139
2014-11-15 5:0,6.26999998093,2014-11-15 5:0,5.96999979019
2014-11-15 6:0,6.17999982834,2014-11-15 6:0,5.8799996376
2014-11-15 7:0,6.09999990463,2014-11-15 7:0,5.7999997139
2014-11-15 8:0,6.02999973297,2014-11-15 8:0,5.73000001907
2014-11-15 9:0,5.98000001907,2014-11-15 9:0,5.67000007629
2014-11-15 10:0,5.94000005722,2014-11-15 10:0,5.63999986649
2014-11-15 11:0,5.92000007629,2014-11-15 11:0,5.61999988556
2014-11-15 12:0,5.90999984741,2014-11-15 12:0,5.6299996376
2014-11-15 13:0,5.92000007629,2014-11-15 13:0,5.63999986649
2014-11-15 14:0,5.92999982834,2014-11-15 14:0,5.65999984741
2014-11-15 15:0,5.94000005722,2014-11-15 15:0,5.67999982834
2014-11-15 16:0,5.96000003815,2014-11-15 16:0,5.69999980927
2014-11-15 17:0,5.96000003815,2014-11-15 17:0,5.71000003815
2014-11-15 18:0,5.94999980927,2014-11-15 18:0,5.69999980927
2014-11-15 19:0,5.92000007629,2014-11-15 19:0,5.65999984741
2014-11-15 20:0,5.86999988556,2014-11-15 20:0,5.60999965668
2014-11-15 21:0,5.80999994278,2014-11-15 21:0,5.5499997139
2014-11-15 22:0,5.75999975204,2014-11-15 22:0,5.5
2014-11-15 23:0,5.69999980927,2014-11-15 23:0,5.44000005722
2014-11-16 0:0,5.65999984741,2014-11-16 0:0,5.38000011444
2014-11-16 1:0,5.60999965668,2014-11-16 1:0,5.31999969482
2014-11-16 2:0,5.55999994278,2014-11-16 2:0,5.26999998093
2014-11-16 3:0,5.50999975204,2014-11-16 3:0,5.21999979019
2014-11-16 4:0,5.46000003815,2014-11-16 4:0,5.15999984741
2014-11-16 5:0,5.38999986649,2014-11-16 5:0,5.08999967575
2014-11-16 6:0,5.31999969482,2014-11-16 6:0,5.02999973297
2014-11-16 7:0,5.23999977112,2014-11-16 7:0,4.94999980927
2014-11-16 8:0,5.15999984741,2014-11-16 8:0,4.88000011444
2014-11-16 9:0,5.07999992371,2014-11-16 9:0,4.7999997139
2014-11-16 10:0,4.98000001907,2014-11-16 10:0,4.71000003815
2014-11-16 11:0,4.88000011444,2014-11-16 11:0,4.61999988556
2014-11-16 12:0,4.77999973297,2014-11-16 12:0,4.52999973297
2014-11-16 13:0,4.67000007629,2014-11-16 13:0,4.42999982834
2014-11-16 14:0,4.56999969482,2014-11-16 14:0,4.32999992371
2014-11-16 15:0,4.46000003815,2014-11-16 15:0,4.23000001907
2014-11-16 16:0,4.34999990463,2014-11-16 16:0,4.13000011444
2014-11-16 17:0,4.25,2014-11-16 17:0,4.03999996185
2014-11-16 18:0,4.13999986649,2014-11-16 18:0,3.9399998188
2014-11-16 19:0,4.03999996185,2014-11-16 19:0,3.84999990463
2014-11-16 20:0,3.9399998188,2014-11-16 20:0,3.75
2014-11-16 21:0,3.83999991417,2014-11-16 21:0,3.65999984741
2014-11-16 22:0,3.75,2014-11-16 22:0,3.57999992371
2014-11-16 23:0,3.65999984741,2014-11-16 23:0,3.5
2014-11-17 0:0,3.57999992371,2014-11-17 0:0,3.4399998188
2014-11-17 1:0,3.51999998093,2014-11-17 1:0,3.37999987602
2014-11-17 2:0,3.47000002861,2014-11-17 2:0,3.33999991417
2014-11-17 3:0,3.42999982834,2014-11-17 3:0,3.30999994278
2014-11-17 4:0,3.39999985695,2014-11-17 4:0,3.27999997139
2014-11-17 5:0,3.37999987602,2014-11-17 5:0,3.26999998093
2014-11-17 6:0,3.36999988556,2014-11-17 6:0,3.25999999046
2014-11-17 7:0,3.36999988556,2014-11-17 7:0,3.25
2014-11-17 8:0,3.36999988556,2014-11-17 8:0,3.24000000954
2014-11-17 9:0,3.36999988556,2014-11-17 9:0,3.23000001907
2014-11-17 10:0,3.3599998951,2014-11-17 10:0,3.23000001907
2014-11-17 11:0,3.3599998951,2014-11-17 11:0,3.22000002861
2014-11-17 12:0,3.3599998951,2014-11-17 12:0,3.21000003815
2014-11-17 13:0,3.34999990463,2014-11-17 13:0,3.19999980927
2014-11-17 14:0,3.33999991417,2014-11-17 14:0,3.1899998188
2014-11-17 15:0,3.32999992371,2014-11-17 15:0,3.16999983788
2014-11-17 16:0,3.30999994278,2014-11-17 16:0,3.14999985695
2014-11-17 17:0,3.27999997139,2014-11-17 17:0,3.11999988556
2014-11-17 18:0,3.23000001907,2014-11-17 18:0,3.07999992371
2014-11-17 19:0,3.17999982834,2014-11-17 19:0,3.02999997139
2014-11-17 20:0,3.1099998951,2014-11-17 20:0,2.98000001907
2014-11-17 21:0,3.04999995232,2014-11-17 21:0,2.91999983788
2014-11-17 22:0,2.97000002861,2014-11-17 22:0,2.84999990463
2014-11-17 23:0,2.88999986649,2014-11-17 23:0,2.78999996185
2014-11-18 0:0,2.80999994278,2014-11-18 0:0,2.72000002861
2014-11-18 1:0,2.73000001907,2014-11-18 1:0,2.63999986649
2014-11-18 2:0,2.63999986649,2014-11-18 2:0,2.56999993324
2014-11-18 3:0,2.53999996185,2014-11-18 3:0,2.49000000954
2014-11-18 4:0,2.44000005722,2014-11-18 4:0,2.39999985695
2014-11-18 5:0,2.33999991417,2014-11-18 5:0,2.29999995232
2014-11-18 6:0,2.25999999046,2014-11-18 6:0,2.20000004768
2014-11-18 7:0,2.18000006676,2014-11-18 7:0,2.08999991417
2014-11-18 8:0,2.08999991417,2014-11-18 8:0,1.9699999094
2014-11-18 9:0,2.02999997139,2014-11-18 9:0,1.86000001431
2014-11-18 10:0,1.99000000954,2014-11-18 10:0,1.75999999046
2014-11-18 11:0,1.97999989986,2014-11-18 11:0,1.65999996662
2014-11-18 12:0,1.99000000954,2014-11-18 12:0,1.61000001431
2014-11-18 13:0,2.02999997139,2014-11-18 13:0,1.57999992371
2014-11-18 14:0,2.08999991417,2014-11-18 14:0,1.55999994278
2014-11-18 15:0,2.15999984741,2014-11-18 15:0,1.54999995232
2014-11-18 16:0,2.23000001907,2014-11-18 16:0,1.55999994278
2014-11-18 17:0,2.34999990463,2014-11-18 17:0,1.57999992371
2014-11-18 18:0,2.46000003815,2014-11-18 18:0,1.64999997616
2014-11-18 19:0,2.56999993324,2014-11-18 19:0,1.75
2014-11-18 20:0,2.6099998951,2014-11-18 20:0,1.89999997616
2014-11-18 21:0,2.56999993324,2014-11-18 21:0,2.04999995232
2014-11-18 22:0,2.5,2014-11-18 22:0,2.1099998951
2014-11-18 23:0,2.38999986649,2014-11-18 23:0,2.08999991417
2014-11-19 0:0,2.26999998093,2014-11-19 0:0,2.03999996185
2014-11-19 1:0,2.12999987602,2014-11-19 1:0,1.9699999094
2014-11-19 2:0,2,2014-11-19 2:0,1.87999999523
2014-11-19 3:0,1.88999998569,2014-11-19 3:0,1.77999997139
2014-11-19 4:0,1.79999995232,2014-11-19 4:0,1.67999994755
2014-11-19 5:0,1.73000001907,2014-11-19 5:0,1.59999990463
2014-11-19 6:0,1.68999993801,2014-11-19 6:0,1.53999996185
2014-11-19 7:0,1.66999995708,2014-11-19 7:0,1.5
2014-11-19 8:0,1.67999994755,2014-11-19 8:0,1.48000001907
2014-11-19 9:0,1.73000001907,2014-11-19 9:0,1.5
2014-11-19 10:0,1.81999993324,2014-11-19 10:0,1.55999994278
2014-11-19 11:0,1.9699999094,2014-11-19 11:0,1.66999995708
2014-11-19 12:0,2.18000006676,2014-11-19 12:0,1.83999991417
2014-11-19 13:0,2.45000004768,2014-11-19 13:0,2.07999992371
2014-11-19 14:0,2.75,2014-11-19 14:0,2.36999988556
2014-11-19 15:0,3.04999995232,2014-11-19 15:0,2.66999983788
2014-11-19 16:0,3.31999993324,2014-11-19 16:0,2.95000004768
2014-11-19 17:0,3.54999995232,2014-11-19 17:0,3.17999982834
2014-11-19 18:0,3.74000000954,2014-11-19 18:0,3.34999990463
2014-11-19 19:0,3.83999991417,2014-11-19 19:0,3.46000003815
2014-11-19 20:0,3.90999984741,2014-11-19 20:0,3.52999997139
2014-11-19 21:0,3.94999980927,2014-11-19 21:0,3.57999992371
2014-11-19 22:0,3.98000001907,2014-11-19 22:0,3.59999990463
2014-11-19 23:0,3.99000000954,2014-11-19 23:0,3.61999988556
2014-11-20 0:0,4.00999975204,2014-11-20 0:0,3.62999987602
2014-11-20 1:0,4.03999996185,2014-11-20 1:0,3.63999986649
2014-11-20 2:0,4.05999994278,2014-11-20 2:0,3.66999983788
2014-11-20 3:0,4.08999967575,2014-11-20 3:0,3.6899998188
2014-11-20 4:0,4.11999988556,2014-11-20 4:0,3.70999979973
2014-11-20 5:0,4.15000009537,2014-11-20 5:0,3.73000001907
2014-11-20 6:0,4.17999982834,2014-11-20 6:0,3.75
2014-11-20 7:0,4.21999979019,2014-11-20 7:0,3.76999998093
2014-11-20 8:0,4.25,2014-11-20 8:0,3.78999996185
2014-11-20 9:0,4.27999973297,2014-11-20 9:0,3.79999995232
2014-11-20 10:0,4.30999994278,2014-11-20 10:0,3.79999995232
2014-11-20 11:0,4.33999967575,2014-11-20 11:0,3.79999995232
2014-11-20 12:0,4.34999990463,2014-11-20 12:0,3.79999995232
2014-11-20 13:0,4.34999990463,2014-11-20 13:0,3.78999996185
2014-11-20 14:0,4.31999969482,2014-11-20 14:0,3.76999998093
2014-11-20 15:0,4.27999973297,2014-11-20 15:0,3.74000000954
2014-11-20 16:0,4.23999977112,2014-11-20 16:0,3.69999980927
2014-11-20 17:0,4.17999982834,2014-11-20 17:0,3.64999985695
2014-11-20 18:0,4.11999988556,2014-11-20 18:0,3.59999990463
2014-11-20 19:0,4.05999994278,2014-11-20 19:0,3.54999995232
2014-11-20 20:0,4.00999975204,2014-11-20 20:0,3.5
2014-11-20 21:0,3.94999980927,2014-11-20 21:0,3.4399998188
2014-11-20 22:0,3.88999986649,2014-11-20 22:0,3.38999986649
2014-11-20 23:0,3.82999992371,2014-11-20 23:0,3.32999992371
2014-11-21 0:0,3.76999998093,2014-11-21 0:0,3.26999998093
2014-11-21 1:0,3.69999980927,2014-11-21 1:0,3.21000003815
2014-11-21 2:0,3.61999988556,2014-11-21 2:0,3.12999987602
2014-11-21 3:0,3.52999997139,2014-11-21 3:0,3.04999995232
2014-11-21 4:0,3.42999982834,2014-11-21 4:0,2.96000003815
2014-11-21 5:0,3.34999990463,2014-11-21 5:0,2.87999987602
2014-11-21 6:0,3.26999998093,2014-11-21 6:0,2.81999993324
2014-11-21 7:0,3.21000003815,2014-11-21 7:0,2.75999999046
2014-11-21 8:0,3.14999985695,2014-11-21 8:0,2.71000003815
2014-11-21 9:0,3.09999990463,2014-11-21 9:0,2.66999983788
2014-11-21 10:0,3.03999996185,2014-11-21 10:0,2.61999988556
2014-11-21 11:0,2.99000000954,2014-11-21 11:0,2.57999992371
2014-11-21 12:0,2.92999982834,2014-11-21 12:0,2.51999998093
2014-11-21 13:0,2.86999988556,2014-11-21 13:0,2.47000002861
2014-11-21 14:0,2.80999994278,2014-11-21 14:0,2.42999982834
2014-11-21 15:0,2.75,2014-11-21 15:0,2.37999987602
2014-11-21 16:0,2.69000005722,2014-11-21 16:0,2.33999991417
2014-11-21 17:0,2.63999986649,2014-11-21 17:0,2.29999995232
2014-11-21 18:0,2.57999992371,2014-11-21 18:0,2.25999999046
2014-11-21 19:0,2.51999998093,2014-11-21 19:0,2.22000002861
2014-11-21 20:0,2.46000003815,2014-11-21 20:0,2.15999984741
2014-11-21 21:0,2.38999986649,2014-11-21 21:0,2.1099998951
2014-11-21 22:0,2.32999992371,2014-11-21 22:0,2.05999994278
2014-11-21 23:0,2.26999998093,2014-11-21 23:0,2.00999999046
2014-11-22 0:0,2.21000003815,2014-11-22 0:0,1.9699999094
2014-11-22 1:0,2.14999985695,2014-11-22 1:0,1.92999994755
2014-11-22 2:0,2.08999991417,2014-11-22 2:0,1.88999998569
2014-11-22 3:0,2.02999997139,2014-11-22 3:0,1.83999991417
2014-11-22 4:0,1.97999989986,2014-11-22 4:0,1.79999995232
2014-11-22 5:0,1.91999995708,2014-11-22 5:0,1.75999999046
2014-11-22 6:0,1.87000000477,2014-11-22 6:0,1.70999991894
2014-11-22 7:0,1.81999993324,2014-11-22 7:0,1.67999994755
2014-11-22 8:0,1.77999997139,2014-11-22 8:0,1.63999998569
2014-11-22 9:0,1.74000000954,2014-11-22 9:0,1.59999990463
2014-11-22 10:0,1.69999992847,2014-11-22 10:0,1.56999993324
2014-11-22 11:0,1.65999996662,2014-11-22 11:0,1.52999997139
2014-11-22 12:0,1.62000000477,2014-11-22 12:0,1.5
2014-11-22 13:0,1.58999991417,2014-11-22 13:0,1.4699999094
2014-11-22 14:0,1.55999994278,2014-11-22 14:0,1.44999992847
2014-11-22 15:0,1.53999996185,2014-11-22 15:0,1.42999994755
2014-11-22 16:0,1.52999997139,2014-11-22 16:0,1.41999995708
2014-11-22 17:0,1.50999999046,2014-11-22 17:0,1.40999996662
2014-11-22 18:0,1.48000001907,2014-11-22 18:0,1.38999998569
2014-11-22 19:0,1.44999992847,2014-11-22 19:0,1.37999999523
2014-11-22 20:0,1.42999994755,2014-11-22 20:0,1.35000002384
2014-11-22 21:0,1.62000000477,2014-11-22 21:0,1.32999992371
2014-11-22 22:0,1.65999996662,2014-11-22 22:0,1.29999995232
2014-11-22 23:0,1.80999994278,2014-11-22 23:0,1.29999995232
2014-11-23 0:0,1.94999992847,2014-11-23 0:0,1.39999997616
2014-11-23 1:0,2.04999995232,2014-11-23 1:0,1.61000001431
2014-11-23 2:0,2.14999985695,2014-11-23 2:0,1.73000001907
2014-11-23 3:0,2.26999998093,2014-11-23 3:0,1.83999991417
2014-11-23 4:0,2.44000005722,2014-11-23 4:0,1.9699999094
2014-11-23 5:0,2.67999982834,2014-11-23 5:0,2.14999985695
2014-11-23 6:0,2.98000001907,2014-11-23 6:0,2.37999987602
2014-11-23 7:0,3.27999997139,2014-11-23 7:0,2.65999984741
2014-11-23 8:0,3.53999996185,2014-11-23 8:0,2.95000004768
2014-11-23 9:0,3.74000000954,2014-11-23 9:0,3.1899998188
2014-11-23 10:0,3.88999986649,2014-11-23 10:0,3.36999988556
2014-11-23 11:0,3.99000000954,2014-11-23 11:0,3.50999999046
2014-11-23 12:0,4.03999996185,2014-11-23 12:0,3.59999990463
2014-11-23 13:0,4.06999969482,2014-11-23 13:0,3.65999984741
2014-11-23 14:0,4.07999992371,2014-11-23 14:0,3.67999982834
2014-11-23 15:0,4.06999969482,2014-11-23 15:0,3.6899998188
2014-11-23 16:0,4.0499997139,2014-11-23 16:0,3.67999982834
2014-11-23 17:0,4.01999998093,2014-11-23 17:0,3.65999984741
2014-11-23 18:0,3.99000000954,2014-11-23 18:0,3.62999987602
2014-11-23 19:0,3.97000002861,2014-11-23 19:0,3.59999990463
2014-11-23 20:0,3.94999980927,2014-11-23 20:0,3.57999992371
2014-11-23 21:0,3.92999982834,2014-11-23 21:0,3.54999995232
2014-11-23 22:0,3.91999983788,2014-11-23 22:0,3.52999997139
2014-11-23 23:0,3.89999985695,2014-11-23 23:0,3.5
2014-11-24 0:0,3.86999988556,2014-11-24 0:0,3.48000001907
2014-11-24 1:0,3.84999990463,2014-11-24 1:0,3.44999980927
2014-11-24 2:0,3.80999994278,2014-11-24 2:0,3.40999984741
2014-11-24 3:0,3.76999998093,2014-11-24 3:0,3.38999986649
2014-11-24 4:0,3.73000001907,2014-11-24 4:0,3.3599998951
2014-11-24 5:0,3.67999982834,2014-11-24 5:0,3.32999992371
2014-11-24 6:0,3.61999988556,2014-11-24 6:0,3.28999996185
2014-11-24 7:0,3.54999995232,2014-11-24 7:0,3.25
2014-11-24 8:0,3.48000001907,2014-11-24 8:0,3.1899998188
2014-11-24 9:0,3.39999985695,2014-11-24 9:0,3.11999988556
2014-11-24 10:0,3.31999993324,2014-11-24 10:0,3.04999995232
2014-11-24 11:0,3.25,2014-11-24 11:0,2.97000002861
2014-11-24 12:0,3.16999983788,2014-11-24 12:0,2.88999986649
